frame,timestamp,anchor_to_bottom_lip_top_center,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1171,39.03587787918296,100.43899081051887,Open,Open,Open,Open,Open
1172,39.069213385484574,96.07566001781302,Open,Open,Open,Open,Closed
1173,39.10254889178618,98.740442859837,Open,Open,Open,Open,Open
1174,39.13588439808779,95.61412841391044,Open,Open,Open,Open,Closed
1175,39.169219904389394,95.03973840809006,Open,Open,Open,Open,Closed
1176,39.202555410691005,91.86019220964435,Open,Open,Open,Open,Closed
1177,39.23589091699261,90.21064110063406,Open,Open,Open,Closed,Closed
1178,39.26922642329422,87.1539499914436,Open,Open,Open,Closed,Closed
1179,39.302561929595825,84.120451268751,Open,Open,Open,Closed,Closed
1180,39.33589743589744,82.79928109428336,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,76.21339782977182,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,72.10451861097914,Open,Closed,Closed,Closed,Closed
1183,39.43590395480226,74.84823090265922,Open,Closed,Closed,Closed,Closed
1184,39.46923946110387,71.02341002095302,Open,Closed,Closed,Closed,Closed
1185,39.50257496740547,68.63870134162423,Closed,Closed,Closed,Closed,Closed
1186,39.53591047370709,74.06793799612394,Open,Closed,Closed,Closed,Closed
1187,39.56924598000869,70.21575207699236,Open,Closed,Closed,Closed,Closed
1188,39.6025814863103,75.14610656205991,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,81.21429802971755,Open,Open,Closed,Closed,Closed
1190,39.669252498913515,89.54370251806574,Open,Open,Open,Closed,Closed
1191,39.70258800521512,94.08632964786976,Open,Open,Open,Open,Closed
1192,39.73592351151673,98.01734800243656,Open,Open,Open,Open,Open
1193,39.769259017818335,99.8498999697904,Open,Open,Open,Open,Open
1194,39.80259452411995,98.7815117898556,Open,Open,Open,Open,Open
1195,39.83593003042155,99.7246620074722,Open,Open,Open,Open,Open
1196,39.86926553672316,96.63419039632588,Open,Open,Open,Open,Closed
1197,39.902601043024774,95.69378600237548,Open,Open,Open,Open,Closed
1198,39.93593654932638,96.53482754514204,Open,Open,Open,Open,Closed
1199,39.96927205562799,92.49472892969308,Open,Open,Open,Open,Closed
1200,40.002607561929594,88.41396904344695,Open,Open,Open,Closed,Closed
1201,40.035943068231205,86.08094732633937,Open,Open,Open,Closed,Closed
1202,40.06927857453281,78.34853977580724,Open,Open,Closed,Closed,Closed
1203,40.10261408083442,78.01819289699728,Open,Open,Closed,Closed,Closed
1204,40.135949587136025,75.64146023718628,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,77.50703517178448,Open,Open,Closed,Closed,Closed
1206,40.20262059973924,80.96069515327017,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,76.88914779972764,Open,Open,Closed,Closed,Closed
1208,40.26929161234246,85.93903916839024,Open,Open,Open,Closed,Closed
1209,40.30262711864407,79.37852575771032,Open,Open,Closed,Closed,Closed
1210,40.33596262494567,77.80663526748006,Open,Open,Closed,Closed,Closed
1211,40.36929813124728,79.33926256365376,Open,Open,Closed,Closed,Closed
1212,40.40263363754889,79.90165828004251,Open,Open,Closed,Closed,Closed
1213,40.4359691438505,81.27091180717116,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,81.27128764050242,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,83.2237176305606,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,83.03566118616482,Open,Open,Closed,Closed,Closed
1217,40.56931116905693,84.87582550470009,Open,Open,Open,Closed,Closed
1218,40.602646675358535,83.09117364415744,Open,Open,Closed,Closed,Closed
1219,40.63598218166015,82.63863929386375,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,79.7644047403066,Open,Open,Closed,Closed,Closed
1221,40.70265319426336,84.78376960510822,Open,Open,Open,Closed,Closed
1222,40.73598870056497,84.48406653394522,Open,Open,Open,Closed,Closed
1223,40.76932420686658,84.2585660926488,Open,Open,Open,Closed,Closed
1224,40.80265971316819,86.98752011218176,Open,Open,Open,Closed,Closed
1225,40.835995219469794,89.39221301030511,Open,Open,Open,Closed,Closed
1226,40.869330725771405,94.76584470878215,Open,Open,Open,Open,Closed
1227,40.90266623207301,97.14378653886,Open,Open,Open,Open,Closed
1228,40.93600173837462,96.9676130014778,Open,Open,Open,Open,Closed
1229,40.969337244676225,96.46969698566222,Open,Open,Open,Open,Closed
1230,41.00267275097784,97.04524364020116,Open,Open,Open,Open,Closed
1231,41.03600825727944,95.15478854163224,Open,Open,Open,Open,Closed
1232,41.06934376358105,95.47715539045704,Open,Open,Open,Open,Closed
1233,41.10267926988266,93.43416845017632,Open,Open,Open,Open,Closed
1234,41.13601477618427,93.4749346110984,Open,Open,Open,Open,Closed
1235,41.16935028248587,94.26054150207536,Open,Open,Open,Open,Closed
1236,41.20268578878749,89.82078451374879,Open,Open,Open,Closed,Closed
1237,41.23602129508909,94.81373679315163,Open,Open,Open,Open,Closed
1238,41.2693568013907,91.4214129317769,Open,Open,Open,Open,Closed
1239,41.302692307692304,91.9138484211954,Open,Open,Open,Open,Closed
1240,41.336027813993915,92.32657476154944,Open,Open,Open,Open,Closed
1241,41.36936332029552,91.38338026947092,Open,Open,Open,Open,Closed
1242,41.40269882659713,91.38832279964753,Open,Open,Open,Open,Closed
1243,41.436034332898735,93.69454860203864,Open,Open,Open,Open,Closed
1244,41.46936983920035,92.9437158859244,Open,Open,Open,Open,Closed
1245,41.50270534550195,88.8957669743202,Open,Open,Open,Closed,Closed
1246,41.53604085180356,88.27908263290301,Open,Open,Open,Closed,Closed
1247,41.56937635810517,86.2372465799507,Open,Open,Open,Closed,Closed
1248,41.60271186440678,85.13903076227925,Open,Open,Open,Closed,Closed
1249,41.63604737070838,84.51826939477023,Open,Open,Open,Closed,Closed
1250,41.669382877009994,88.23223062457618,Open,Open,Open,Closed,Closed
1251,41.702718383311606,92.19486329448328,Open,Open,Open,Open,Closed
1252,41.73605388961321,89.7575249669504,Open,Open,Open,Closed,Closed
1253,41.76938939591482,93.0598450526917,Open,Open,Open,Open,Closed
1254,41.802724902216426,98.91655739187745,Open,Open,Open,Open,Open
1255,41.83606040851804,90.54191981041032,Open,Open,Open,Closed,Closed
1256,41.86939591481964,98.34892728817456,Open,Open,Open,Open,Open
1257,41.90273142112125,101.80863971078774,Open,Open,Open,Open,Open
1258,41.93606692742286,95.92375815047043,Open,Open,Open,Open,Closed
1259,41.96940243372447,96.39293353829476,Open,Open,Open,Open,Closed
1260,42.00273794002607,91.61225546704424,Open,Open,Open,Open,Closed
1261,42.03607344632768,93.71040139359992,Open,Open,Open,Open,Closed
1262,42.06940895262929,91.7336275915558,Open,Open,Open,Open,Closed
1263,42.1027444589309,91.73212111938872,Open,Open,Open,Open,Closed
1264,42.136079965232504,95.25937879822646,Open,Open,Open,Open,Closed
1265,42.16941547153411,91.85804852707705,Open,Open,Open,Open,Closed
1266,42.20275097783572,92.04687589640623,Open,Open,Open,Open,Closed
1267,42.23608648413733,89.90275435509008,Open,Open,Open,Closed,Closed
1268,42.269421990438936,90.92496058371742,Open,Open,Open,Open,Closed
1269,42.30275749674055,91.47775218786998,Open,Open,Open,Open,Closed
1270,42.33609300304215,89.81370716108678,Open,Open,Open,Closed,Closed
1271,42.36942850934376,91.82751885125244,Open,Open,Open,Open,Closed
1272,42.40276401564537,89.80787886913907,Open,Open,Open,Closed,Closed
1273,42.43609952194698,92.39680812010764,Open,Open,Open,Open,Closed
1274,42.46943502824858,90.98771234453264,Open,Open,Open,Open,Closed
1275,42.502770534550194,93.43571382887843,Open,Open,Open,Open,Closed
1276,42.5361060408518,91.41471385114464,Open,Open,Open,Open,Closed
1277,42.56944154715341,94.40562721695316,Open,Open,Open,Open,Closed
1278,42.60277705345502,92.95674186676838,Open,Open,Open,Open,Closed
1279,42.636112559756626,95.02969326690736,Open,Open,Open,Open,Closed
1280,42.66944806605824,94.5319022515378,Open,Open,Open,Open,Closed
1281,42.70278357235984,94.48837833047256,Open,Open,Open,Open,Closed
1282,42.73611907866145,95.97702430992057,Open,Open,Open,Open,Closed
1283,42.76945458496306,97.37951708269638,Open,Open,Open,Open,Closed
1284,42.80279009126467,95.52660421837312,Open,Open,Open,Open,Closed
1285,42.83612559756627,96.49848298628852,Open,Open,Open,Open,Closed
1286,42.86946110386789,91.91794788822293,Open,Open,Open,Open,Closed
1287,42.90279661016949,91.85460871803996,Open,Open,Open,Open,Closed
1288,42.9361321164711,91.82622335924586,Open,Open,Open,Open,Closed
1289,42.969467622772704,89.74467926326949,Open,Open,Open,Closed,Closed
1290,43.00280312907432,92.93719838258744,Open,Open,Open,Open,Closed
1291,43.03613863537592,92.14527359920932,Open,Open,Open,Open,Closed
1292,43.06947414167753,88.78198563447583,Open,Open,Open,Closed,Closed
1293,43.102809647979136,90.94946172597672,Open,Open,Open,Open,Closed
1294,43.13614515428075,87.94117132928167,Open,Open,Open,Closed,Closed
1295,43.16948066058235,88.93896639555334,Open,Open,Open,Closed,Closed
1296,43.20281616688396,90.12000928869722,Open,Open,Open,Closed,Closed
1297,43.23615167318557,90.92112239726517,Open,Open,Open,Open,Closed
1298,43.26948717948718,90.09282559039586,Open,Open,Open,Closed,Closed
1299,43.30282268578878,87.85454325105394,Open,Open,Open,Closed,Closed
1300,43.336158192090394,89.40551313585476,Open,Open,Open,Closed,Closed
1301,43.369493698392,88.85699312363747,Open,Open,Open,Closed,Closed
1302,43.40282920469361,86.82915453913975,Open,Open,Open,Closed,Closed
1303,43.436164710995214,89.53291695027417,Open,Open,Open,Closed,Closed
1304,43.469500217296826,93.2618846530698,Open,Open,Open,Open,Closed
1305,43.50283572359844,95.10326305231908,Open,Open,Open,Open,Closed
1306,43.53617122990004,97.12562916651436,Open,Open,Open,Open,Closed
1307,43.56950673620165,95.92189770200416,Open,Open,Open,Open,Closed
1308,43.60284224250326,94.73741401384063,Open,Open,Open,Open,Closed
1309,43.63617774880487,94.71112225856804,Open,Open,Open,Open,Closed
1310,43.66951325510647,95.97136406422176,Open,Open,Open,Open,Closed
1311,43.70284876140808,93.61995696398812,Open,Open,Open,Open,Closed
1312,43.73618426770969,94.0465421929847,Open,Open,Open,Open,Closed
1313,43.7695197740113,93.48723619549096,Open,Open,Open,Open,Closed
1314,43.802855280312905,93.21915224033214,Open,Open,Open,Open,Closed
1315,43.83619078661451,90.37182823808868,Open,Open,Open,Closed,Closed
1316,43.86952629291612,90.60276949283389,Open,Open,Open,Closed,Closed
1317,43.90286179921773,88.42229280258753,Open,Open,Open,Closed,Closed
1318,43.936197305519336,89.12232859148847,Open,Open,Open,Closed,Closed
1319,43.96953281182095,89.4551700542828,Open,Open,Open,Closed,Closed
1320,44.00286831812255,89.58336455379393,Open,Open,Open,Closed,Closed
1321,44.03620382442416,89.06878899139775,Open,Open,Open,Closed,Closed
1322,44.06953933072577,87.9969633454605,Open,Open,Open,Closed,Closed
1323,44.10287483702738,89.7590111848276,Open,Open,Open,Closed,Closed
1324,44.13621034332898,93.64742418694324,Open,Open,Open,Open,Closed
1325,44.169545849630595,85.61508941007699,Open,Open,Open,Closed,Closed
1326,44.2028813559322,82.45429222658393,Open,Open,Closed,Closed,Closed
1327,44.23621686223381,90.8837503552605,Open,Open,Open,Open,Closed
1328,44.269552368535415,79.60104742630742,Open,Open,Closed,Closed,Closed
1329,44.302887874837026,76.61186368910737,Open,Closed,Closed,Closed,Closed
1330,44.33622338113863,76.95591840260676,Open,Open,Closed,Closed,Closed
1331,44.36955888744024,74.1232255123179,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,76.19482080357949,Open,Closed,Closed,Closed,Closed
1333,44.43622990004346,72.40579501499789,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,71.14322268032012,Open,Closed,Closed,Closed,Closed
1335,44.50290091264667,81.34705908206567,Open,Open,Closed,Closed,Closed
1336,44.536236418948285,79.06782853073557,Open,Open,Closed,Closed,Closed
1337,44.56957192524989,79.77845583591201,Open,Open,Closed,Closed,Closed
1338,44.6029074315515,80.00210295203826,Open,Open,Closed,Closed,Closed
1339,44.636242937853105,72.18419181512255,Open,Closed,Closed,Closed,Closed
1340,44.66957844415472,63.84777750271292,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,69.80758452657504,Open,Closed,Closed,Closed,Closed
1342,44.73624945675793,65.23703129306539,Closed,Closed,Closed,Closed,Closed
1343,44.769584963059536,69.03075587535443,Closed,Closed,Closed,Closed,Closed
1344,44.80292046936115,65.79748884507674,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,67.0219475145095,Closed,Closed,Closed,Closed,Closed
1346,44.86959148196436,67.07709761930099,Closed,Closed,Closed,Closed,Closed
1347,44.90292698826597,68.59268957733138,Closed,Closed,Closed,Closed,Closed
1348,44.93626249456758,68.35464448889758,Closed,Closed,Closed,Closed,Closed
1349,44.96959800086918,73.18906886352397,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,70.26751849336648,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,74.96724036101584,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,86.38173251567665,Open,Open,Open,Closed,Closed
1353,45.102940026075615,88.32861074205954,Open,Open,Open,Closed,Closed
1354,45.136275532377226,88.57964777004979,Open,Open,Open,Closed,Closed
1355,45.16961103867883,86.70827271431605,Open,Open,Open,Closed,Closed
1356,45.20294654498044,90.57184758565764,Open,Open,Open,Closed,Closed
1357,45.236282051282046,93.13507409481552,Open,Open,Open,Open,Closed
1358,45.26961755758366,93.7117273194246,Open,Open,Open,Open,Closed
1359,45.30295306388526,98.40579663372388,Open,Open,Open,Open,Open
1360,45.33628857018687,92.074854184185,Open,Open,Open,Open,Closed
1361,45.369624076488485,91.65970855187192,Open,Open,Open,Open,Closed
1362,45.40295958279009,94.11226760876986,Open,Open,Open,Open,Closed
1363,45.4362950890917,89.57999172958856,Open,Open,Open,Closed,Closed
1364,45.469630595393305,86.1140572175999,Open,Open,Open,Closed,Closed
1365,45.50296610169491,89.70163195790153,Open,Open,Open,Closed,Closed
1366,45.53630160799652,93.5755699385181,Open,Open,Open,Open,Closed
1367,45.56963711429813,94.13952426166982,Open,Open,Open,Open,Closed
1368,45.602972620599736,95.69467972360802,Open,Open,Open,Open,Closed
1369,45.63630812690135,95.88986793968957,Open,Open,Open,Open,Closed
1370,45.66964363320295,97.01841276191912,Open,Open,Open,Open,Closed
1371,45.70297913950456,98.1531974394778,Open,Open,Open,Open,Open
1372,45.73631464580617,96.03963043953668,Open,Open,Open,Open,Closed
1373,45.76965015210778,98.50524717400948,Open,Open,Open,Open,Open
1374,45.80298565840938,95.43667050662488,Open,Open,Open,Open,Closed
1375,45.836321164710995,95.54780927709773,Open,Open,Open,Open,Closed
1376,45.8696566710126,91.9543905525946,Open,Open,Open,Open,Closed
1377,45.90299217731421,84.22081468442377,Open,Open,Open,Closed,Closed
1378,45.936327683615815,87.497308018931,Open,Open,Open,Closed,Closed
1379,45.969663189917426,86.3481753743476,Open,Open,Open,Closed,Closed
1380,46.00299869621903,87.97873929063844,Open,Open,Open,Closed,Closed
1381,46.03633420252064,88.5760908100205,Open,Open,Open,Closed,Closed
1382,46.069669708822246,85.32814428411467,Open,Open,Open,Closed,Closed
1383,46.10300521512386,84.88911529185918,Open,Open,Open,Closed,Closed
1384,46.13634072142546,83.93951345156117,Open,Open,Open,Closed,Closed
1385,46.169676227727074,79.3262516707349,Open,Open,Closed,Closed,Closed
1386,46.20301173402868,81.31387831396265,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,72.87103798214328,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,86.1537199838865,Open,Open,Open,Closed,Closed
1389,46.303018252933505,86.28422300157382,Open,Open,Open,Closed,Closed
1390,46.33635375923512,90.89313631998893,Open,Open,Open,Open,Closed
1391,46.36968926553672,81.76341604530766,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,85.8267849636089,Open,Open,Open,Closed,Closed
1393,46.43636027813994,83.84702648518845,Open,Open,Open,Closed,Closed
1394,46.46969578444155,91.00447536910588,Open,Open,Open,Open,Closed
1395,46.50303129074315,95.23560575509832,Open,Open,Open,Open,Closed
1396,46.53636679704477,99.37952098527728,Open,Open,Open,Open,Open
1397,46.56970230334637,99.24590594421753,Open,Open,Open,Open,Open
1398,46.60303780964798,95.00952294584287,Open,Open,Open,Open,Closed
1399,46.636373315949584,97.5405812482806,Open,Open,Open,Open,Closed
1400,46.669708822251195,96.0592947759686,Open,Open,Open,Open,Closed
1401,46.7030443285528,95.5951066666896,Open,Open,Open,Open,Closed
1402,46.73637983485441,91.38669086759492,Open,Open,Open,Open,Closed
1403,46.769715341156015,90.64599131479414,Open,Open,Open,Open,Closed
1404,46.80305084745763,87.28684648161128,Open,Open,Open,Closed,Closed
1405,46.83638635375923,88.88034373043214,Open,Open,Open,Closed,Closed
1406,46.86972186006084,85.70110810738849,Open,Open,Open,Closed,Closed
1407,46.90305736636245,79.47919372197148,Open,Open,Closed,Closed,Closed
1408,46.93639287266406,81.6618449669227,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,80.66460654513943,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,92.29274750603142,Open,Open,Open,Open,Closed
1411,47.03639939156888,81.2235245523869,Open,Open,Closed,Closed,Closed
1412,47.06973489787049,78.01352955675762,Open,Open,Closed,Closed,Closed
1413,47.103070404172094,81.73394466937359,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,83.25889047218101,Open,Open,Closed,Closed,Closed
1415,47.16974141677532,83.4903408192745,Open,Open,Closed,Closed,Closed
1416,47.20307692307692,83.62400830855637,Open,Open,Closed,Closed,Closed
1417,47.23641242937853,88.5614544170966,Open,Open,Open,Closed,Closed
1418,47.26974793568014,91.37540158346376,Open,Open,Open,Open,Closed
1419,47.30308344198175,92.24101296238626,Open,Open,Open,Open,Closed
1420,47.33641894828335,95.5347894962463,Open,Open,Open,Open,Closed
1421,47.36975445458496,92.66481325003608,Open,Open,Open,Open,Closed
1422,47.40308996088657,95.55050599538752,Open,Open,Open,Open,Closed
1423,47.43642546718818,93.39071174193242,Open,Open,Open,Open,Closed
1424,47.469760973489784,95.03995259803494,Open,Open,Open,Open,Closed
1425,47.503096479791395,93.86394648798944,Open,Open,Open,Open,Closed
1426,47.536431986093,90.16205410057768,Open,Open,Open,Closed,Closed
1427,47.56976749239461,87.80810310072069,Open,Open,Open,Closed,Closed
1428,47.603102998696215,80.74972031753578,Open,Open,Closed,Closed,Closed
1429,47.63643850499783,74.01580908681052,Open,Closed,Closed,Closed,Closed
1430,47.66977401129943,86.78454463450343,Open,Open,Open,Closed,Closed
1431,47.70310951760104,81.90223023693989,Open,Open,Closed,Closed,Closed
1432,47.73644502390265,84.74054737775094,Open,Open,Open,Closed,Closed
1433,47.76978053020426,87.11939554617214,Open,Open,Open,Closed,Closed
1434,47.80311603650586,84.9562777533657,Open,Open,Open,Closed,Closed
1435,47.836451542807474,87.09477591543936,Open,Open,Open,Closed,Closed
1436,47.86978704910908,90.58856218961024,Open,Open,Open,Closed,Closed
1437,47.90312255541069,92.75085795432858,Open,Open,Open,Open,Closed
1438,47.936458061712294,92.53329209989964,Open,Open,Open,Open,Closed
1439,47.969793568013905,91.7280749204391,Open,Open,Open,Open,Closed
1440,48.00312907431551,89.947006893102,Open,Open,Open,Closed,Closed
1441,48.03646458061712,91.47547556479904,Open,Open,Open,Open,Closed
1442,48.06980008691873,93.00459401747798,Open,Open,Open,Open,Closed
1443,48.10313559322034,91.89434768213732,Open,Open,Open,Open,Closed
1444,48.13647109952195,91.56266404273704,Open,Open,Open,Open,Closed
1445,48.16980660582355,92.368887067279,Open,Open,Open,Open,Closed
1446,48.20314211212517,91.51575320201223,Open,Open,Open,Open,Closed
1447,48.23647761842677,90.96124087388108,Open,Open,Open,Open,Closed
1448,48.26981312472838,91.36280155771576,Open,Open,Open,Open,Closed
1449,48.303148631029984,91.03917390408051,Open,Open,Open,Open,Closed
1450,48.336484137331595,92.39192010871363,Open,Open,Open,Open,Closed
1451,48.3698196436332,91.43527314391793,Open,Open,Open,Open,Closed
1452,48.40315514993481,92.05368408214562,Open,Open,Open,Open,Closed
1453,48.436490656236415,92.31140338018102,Open,Open,Open,Open,Closed
1454,48.46982616253803,91.44397581018164,Open,Open,Open,Open,Closed
1455,48.50316166883963,93.8436270378244,Open,Open,Open,Open,Closed
1456,48.53649717514124,92.88975958057928,Open,Open,Open,Open,Closed
1457,48.56983268144285,88.3645633531099,Open,Open,Open,Closed,Closed
1458,48.60316818774446,93.2630989948493,Open,Open,Open,Open,Closed
1459,48.63650369404606,88.99540480451816,Open,Open,Open,Closed,Closed
1460,48.669839200347674,85.0221824325393,Open,Open,Open,Closed,Closed
1461,48.70317470664928,89.25881406560367,Open,Open,Open,Closed,Closed
1462,48.73651021295089,85.63321702472176,Open,Open,Open,Closed,Closed
1463,48.769845719252494,86.63718757674671,Open,Open,Open,Closed,Closed
1464,48.803181225554106,86.39804400570088,Open,Open,Open,Closed,Closed
1465,48.83651673185571,88.5329216615236,Open,Open,Open,Closed,Closed
1466,48.86985223815732,91.21252333230896,Open,Open,Open,Open,Closed
1467,48.903187744458926,92.99670218860685,Open,Open,Open,Open,Closed
1468,48.93652325076054,88.22358067484416,Open,Open,Open,Closed,Closed
1469,48.96985875706215,87.71402354682012,Open,Open,Open,Closed,Closed
1470,49.00319426336375,88.03943918684728,Open,Open,Open,Closed,Closed
1471,49.03652976966536,92.18198028312426,Open,Open,Open,Open,Closed
1472,49.06986527596697,94.30641665183455,Open,Open,Open,Open,Closed
1473,49.10320078226858,92.11254988809318,Open,Open,Open,Open,Closed
1474,49.136536288570184,94.40562721695316,Open,Open,Open,Open,Closed
1475,49.16987179487179,95.05779164159046,Open,Open,Open,Open,Closed
1476,49.2032073011734,93.35267187441538,Open,Open,Open,Open,Closed
1477,49.23654280747501,93.9924994374156,Open,Open,Open,Open,Closed
1478,49.269878313776616,94.80444078999632,Open,Open,Open,Open,Closed
1479,49.30321382007823,94.670124496623,Open,Open,Open,Open,Closed
1480,49.33654932637983,93.3796407892995,Open,Open,Open,Open,Closed
1481,49.36988483268144,90.98513763394304,Open,Open,Open,Open,Closed
1482,49.40322033898305,94.8241827859151,Open,Open,Open,Open,Closed
1483,49.43655584528466,98.80903756518627,Open,Open,Open,Open,Open
1484,49.46989135158626,93.79154470028544,Open,Open,Open,Open,Closed
1485,49.503226857887874,92.06793388987064,Open,Open,Open,Open,Closed
1486,49.53656236418948,92.57647094076754,Open,Open,Open,Open,Closed
1487,49.56989787049109,89.2961474123062,Open,Open,Open,Closed,Closed
1488,49.603233376792694,89.8690664909472,Open,Open,Open,Closed,Closed
1489,49.636568883094306,86.05939077991667,Open,Open,Open,Closed,Closed
1490,49.66990438939591,92.73468746193488,Open,Open,Open,Open,Closed
1491,49.70323989569752,97.44323633313792,Open,Open,Open,Open,Closed
1492,49.736575401999126,94.80653978899042,Open,Open,Open,Open,Closed
1493,49.76991090830074,90.83480689398228,Open,Open,Open,Open,Closed
1494,49.80324641460234,89.89042553503486,Open,Open,Open,Closed,Closed
1495,49.83658192090395,89.85780488588219,Open,Open,Open,Closed,Closed
1496,49.86991742720557,84.5873869584393,Open,Open,Open,Closed,Closed
1497,49.90325293350717,87.4829512424985,Open,Open,Open,Closed,Closed
1498,49.93658843980878,84.134541570695,Open,Open,Open,Closed,Closed
1499,49.969923946110384,90.32432943016272,Open,Open,Open,Closed,Closed
1500,50.003259452412,91.98810519256295,Open,Open,Open,Open,Closed
1501,50.0365949587136,89.429889859318,Open,Open,Open,Closed,Closed
1502,50.06993046501521,90.32742696030796,Open,Open,Open,Closed,Closed
1503,50.103265971316816,91.8513994027936,Open,Open,Open,Open,Closed
1504,50.13660147761843,92.84730054773698,Open,Open,Open,Open,Closed
1505,50.16993698392003,88.99550405101388,Open,Open,Open,Closed,Closed
1506,50.20327249022164,90.8172058768438,Open,Open,Open,Open,Closed
1507,50.23660799652325,90.30521559325484,Open,Open,Open,Closed,Closed
1508,50.26994350282486,89.34749145868906,Open,Open,Open,Closed,Closed
1509,50.30327900912646,90.53414373560469,Open,Open,Open,Closed,Closed
1510,50.336614515428074,95.32916263130376,Open,Open,Open,Open,Closed
1511,50.36995002172968,88.60922772745789,Open,Open,Open,Closed,Closed
1512,50.40328552803129,89.45658696841546,Open,Open,Open,Closed,Closed
1513,50.436621034332894,83.17344451471712,Open,Open,Closed,Closed,Closed
1514,50.469956540634506,92.82564969146476,Open,Open,Open,Open,Closed
1515,50.50329204693611,93.34876890184847,Open,Open,Open,Open,Closed
1516,50.53662755323772,85.44035833061932,Open,Open,Open,Closed,Closed
1517,50.569963059539326,89.70360489190793,Open,Open,Open,Closed,Closed
1518,50.60329856584094,88.52146614920869,Open,Open,Open,Closed,Closed
1519,50.63663407214254,89.48312417355828,Open,Open,Open,Closed,Closed
1520,50.66996957844415,90.9036025544381,Open,Open,Open,Open,Closed
1521,50.70330508474576,94.54760838702371,Open,Open,Open,Open,Closed
1522,50.73664059104737,84.87916336655809,Open,Open,Open,Closed,Closed
1523,50.76997609734898,89.71821241629502,Open,Open,Open,Closed,Closed
1524,50.803311603650585,91.85221034301308,Open,Open,Open,Open,Closed
1525,50.83664710995219,91.51063822102869,Open,Open,Open,Open,Closed
1526,50.8699826162538,91.33448448665575,Open,Open,Open,Open,Closed
1527,50.90331812255541,90.30730613131188,Open,Open,Open,Closed,Closed
1528,50.936653628857016,88.76804464589043,Open,Open,Open,Closed,Closed
1529,50.96998913515863,93.19869020215636,Open,Open,Open,Open,Closed
1530,51.00332464146023,87.58347735396512,Open,Open,Open,Closed,Closed
1531,51.03666014776184,87.72496204365206,Open,Open,Open,Closed,Closed
1532,51.06999565406345,87.67029958613318,Open,Open,Open,Closed,Closed
1533,51.10333116036506,82.96379829589355,Open,Open,Closed,Closed,Closed
