frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose,teeth,lips,action
1376,45.8696566710126,0.4648239321540355,0.0384541441447419,0.1315334104411641,0.1645909244730466,0.7027752387122698,0.7027752387122698,26.0049995193232,76.64860263747052,70.46037591932073,67.09672895962615,66.35219305237537,97.63225018905992,92.34421681954512,91.9543905525946,96.32968422306412,189.0154502393238,133.24087774562284,closed,closed,other
1377,45.90299217731421,0.3778089342008374,0.1255100394771584,0.0892461971889995,0.1310295742809984,0.6884278143973278,0.6884278143973278,7.967490124023028,71.20789068401507,66.73060215728887,64.29564597030219,61.640879645457616,89.39671411183127,85.45346318982905,84.22081468442377,88.4277685941194,182.96663429951224,117.0446750595808,closed,closed,other
1378,45.936327683615815,0.4550266584370377,0.1665430908606448,0.0920104461057277,0.1436010916110158,0.6782662475878707,0.6782662475878707,6.0044520299959565,77.20225631570057,72.01398394353339,69.19959816851042,65.41444739826976,94.65606126281448,89.59963838823856,87.497308018931,93.23637546771629,183.484126589056,129.30429693117077,closed,closed,other
1379,45.969663189917426,0.3717718482208943,0.0876910750727482,0.110253386650774,0.1506645231051368,0.7271906504112133,0.7271906504112133,11.403669064045603,71.18750036547104,67.124666595197,63.98695491428185,61.245580297239755,91.63004548199314,87.08822571902596,86.3481753743476,91.10216564207808,179.8958911060011,116.8914827532829,closed,closed,other
1380,46.00299869621903,0.4327195524101407,0.1029469801083634,0.1262118547991232,0.1770363946669532,0.6742708135407751,0.6742708135407751,9.7137380712614,77.41439546329248,70.42033532087675,66.48505495680077,63.84194726265541,96.05621867441052,89.47462588329604,87.97873929063844,93.91074356827936,187.01582116598084,130.05817984051146,closed,closed,other
1381,46.03633420252064,0.4451637133766825,0.1134728321264636,0.1190916239303254,0.1697404804359382,0.6765855177163571,0.6765855177163571,8.812682130692885,79.5309217112399,71.07733184113559,67.99661973532261,64.99451800812284,97.157421253091,90.54561851600336,88.5760908100205,93.98337421126696,185.5046154107165,132.61213159492388,closed,closed,other
1382,46.069669708822246,0.4138263523939915,0.1537846094953019,0.1076169141060924,0.1551355983410622,0.633227016537554,0.633227016537554,6.5026012894388465,73.58575070190649,70.659399546506,64.74477419390796,62.675555869088086,91.63478392120707,86.37024783574378,85.32814428411467,92.10744334927612,194.5931361314113,125.50919799732382,closed,closed,other
1383,46.10300521512386,0.4210106887004177,0.1184039795660141,0.1133121496845224,0.1712395079435553,0.6302063435581814,0.6302063435581814,8.44566207711344,75.35249839257618,67.18167938591412,64.93890833874049,61.25794328187382,93.02003066321129,86.93021590193683,84.88911529185918,90.20528464529431,191.53435072906672,129.43842282207353,closed,closed,other
1384,46.13634072142546,0.3794865632776834,0.1491373905899669,0.1138795666207459,0.1737836187219066,0.6174182628667374,0.6174182628667374,6.705226610470639,76.27035045497024,67.37903617728676,65.04334350964632,60.866411102045106,93.44793028482572,86.72201300324039,83.93951345156117,89.92785845393738,194.7652098019461,127.4196452394136,closed,closed,other
1385,46.169676227727074,0.408297676333573,0.1650133563090612,0.1083174560492803,0.178197347449981,0.5771639967432263,0.5771639967432263,6.060115510450275,72.04472656131873,65.577317158647,61.381451007255706,58.13916162736997,86.98177831042725,81.30904881827828,79.3262516707349,86.56371796738586,195.1351114710695,123.72233715170938,closed,closed,other
1386,46.20301173402868,0.3986429480837987,0.1316645691096109,0.1421917589751996,0.1925121321441435,0.5824485035434286,0.5824485035434286,7.595057704305391,74.81859896340374,67.66534028665183,62.120915707185254,59.58425294870768,90.46945281135363,82.90493896544673,81.31387831396265,88.80132794083062,198.28480173004655,127.18722998778355,closed,closed,other
1387,46.23634724033029,0.4827889940275548,0.2288638549526688,0.1128461890090166,0.1960690088284472,0.5216744662476773,0.5216744662476773,4.36940992804132,69.36866657840376,63.25733309150057,57.71310212392129,53.70313491444814,81.98793157364952,75.60108584311529,72.87103798214328,81.91828727897911,186.74180129602664,126.4318567302262,open,closed,other
1388,46.2696827466319,0.439811916287447,0.0890176664339829,0.1407492889622523,0.1870330849689714,0.7072134897517657,0.7072134897517657,11.233725170066302,71.7545670295357,69.361359050168,62.10574268617492,61.40711892105118,91.86078732820424,86.32268042436061,86.1537199838865,94.14101995386643,179.352748035214,120.7418457197533,open,closed,other
1389,46.303018252933505,0.4713915564050498,0.1821427988832711,0.1131450084190656,0.1512845829102116,0.6239511372819077,0.6239511372819077,5.490197834507114,78.17966064330906,69.8928281752081,67.64585812385855,63.50560225265438,95.35542400229888,88.61719876437678,86.28422300157382,92.68170273693232,190.46247256547008,135.75902979819577,open,closed,other
1390,46.33635375923512,0.4572419304982106,0.223492729395672,0.1014529869383435,0.1417422751406576,0.6672073783554534,0.6672073783554534,4.474418486471645,82.45452613638537,73.38056639148397,71.07483100562666,66.05266169293373,100.7198495547857,93.91163499993986,90.89313631998893,97.9076724368292,188.35927185202272,137.1436507972674,open,closed,other
1391,46.36968926553672,0.506544373187116,0.1856918161169042,0.0993110322770452,0.1559336472000513,0.6201850495272676,0.6201850495272676,5.385266948816094,73.39173479882004,68.85706748683086,65.22546752377269,62.20526275297414,89.06658613235994,83.7269493705976,81.76341604530766,88.44130206590583,180.7565315122932,129.3290242418484,open,closed,other
1392,46.40302477183833,0.398498366875441,0.0723104615071369,0.1110731321958947,0.1462657305087571,0.7053347193264258,0.7053347193264258,13.829257608891083,68.28109642404932,67.265527934365,62.280740842630536,61.42350790319301,89.05146884025888,85.66960445957281,85.8267849636089,91.5412010254439,184.5142120454922,116.98123926799671,open,closed,other
1393,46.43636027813994,0.3653765909421002,0.1077303651351852,0.1019212228460775,0.1680075255411614,0.6675826026578733,0.6675826026578733,9.282433961354831,68.72233590086708,66.56768738603391,61.60428768136596,59.548861143232216,88.21029756391422,84.26437388310985,83.84702648518845,90.73955901403922,191.02377785790787,115.0104273588688,open,closed,other
1394,46.46969578444155,0.4573448288738224,0.1210752291877465,0.0995683596526385,0.1548178472118901,0.6501174648097249,0.6501174648097249,8.259327747786791,79.74960511693658,73.32908008530737,70.70816876297243,67.96778007324026,98.16721953145506,92.869504223536,91.00447536910588,96.24613571590348,198.5602468409649,137.68849239925032,open,closed,other
1395,46.50303129074315,0.4705070760919099,0.1267852395947696,0.0953436163997489,0.1534843720688699,0.6977158455903807,0.6977158455903807,7.887353474238758,81.18971648165848,77.11176460225568,73.20873290833609,70.56301039426015,101.2964215118777,96.50142081610932,95.23560575509832,101.64597070339198,197.23378824967307,137.5609801185434,open,closed,other
1396,46.53636679704477,0.4763227620005413,0.1070745915372374,0.0871341304420838,0.147764660539855,0.7420554369967206,0.7420554369967206,9.339283817414598,81.0838679017567,80.27081887148213,74.96203017695122,73.13486587808492,103.6539698380732,99.94023324382354,99.37952098527728,105.8370449470271,198.65320929812057,137.13124971766567,open,closed,other
1397,46.56970230334637,0.4825343496185303,0.0808740081661247,0.087086440099885,0.146646181982507,0.7530674399490606,0.7530674399490606,12.364912073430103,81.74487587943536,80.51946055406012,75.37205235104966,74.07883911362045,103.04718347485104,99.71110179982983,99.24590594421753,104.88290768406436,196.44259170586733,136.36052583469183,open,closed,other
1398,46.60303780964798,0.3706093989957225,0.0688697240659415,0.0952238119070524,0.1427135838340887,0.7910175742559631,0.7910175742559631,14.520168529243971,76.23421732159716,77.23793024571779,70.91321743564978,70.36901488107243,97.41904865441394,94.79005641611032,95.00952294584287,100.95452943459512,191.49063280718923,119.13658966957198,closed,closed,other
1399,46.636373315949584,0.4401377106414832,0.0464311571081841,0.0986287303940589,0.1541653580383663,0.7644743642012615,0.7644743642012615,21.537262094718205,79.13391619321203,78.05592083932666,72.87028173702882,72.45336594397209,100.94301570192296,97.75146440122693,97.5405812482806,102.76234964199624,194.9065640566368,130.1437264217705,closed,closed,other
1400,46.669708822251195,0.4110892189222155,0.0116435029652835,0.1259437409020409,0.1627593466395148,0.7367448879622882,0.7367448879622882,85.88480657252478,77.52866081710651,74.03179139108948,70.04318281415674,70.44086466228418,100.0649248423636,96.10060660035204,96.0592947759686,100.1980676746596,197.17992111645864,129.74454270550967,closed,closed,other
1401,46.7030443285528,0.3889018435932314,0.0742842831900436,0.0842070592458869,0.1313173009481543,0.7626141116408592,0.7626141116408592,13.461797799699708,76.15527779925355,77.69020755292073,72.04426627885375,72.12452990377862,97.55658118782094,95.33736510770078,95.5951066666896,101.0077356102822,198.2548700066651,121.7103152659836,closed,closed,other
1402,46.73637983485441,0.3928599792649991,0.150330356450564,0.0831903067884539,0.1277562368377975,0.7292600058525203,0.7292600058525203,6.652016423102467,75.72474766560322,75.71895467019073,69.81023763767422,69.61211437773301,94.7556928121772,91.35766914384646,91.38669086759492,97.56201330818816,190.66916697046537,120.7225707716509,closed,closed,other
1403,46.769715341156015,0.3835323532287774,0.1222277604770983,0.0832511505388507,0.1277723610349882,0.7382690200999189,0.7382690200999189,8.181447455935094,73.84061300336563,73.5897075207701,68.01673323421112,66.64888851153364,94.04084799807458,90.88300752041184,90.64599131479414,95.93282402958673,188.83759157723972,119.12015406455284,closed,closed,other
1404,46.80305084745763,0.3582957702043929,0.0935502605819661,0.0921273600096702,0.1323000472785536,0.7207291690392574,0.7207291690392574,10.689441095931828,70.47702934738751,69.35416353759881,64.86076151941961,63.78299084553005,90.53337139371072,87.47399995741927,87.28684648161128,92.02925462949986,188.3157839360723,114.28482901881354,closed,closed,other
1405,46.83638635375923,0.4223284252307667,0.0565483902239158,0.1249346829505625,0.1752449155717511,0.6939502308916339,0.6939502308916339,17.683969358637437,77.00134716862846,70.09323192929492,67.05350969755241,65.3426819244313,95.24709423855909,89.66310073051014,88.88034373043214,93.60903622136004,187.01365437234733,127.6199117861187,closed,closed,other
1406,46.86972186006084,0.3910925310916173,0.1533600772845431,0.0953871712881346,0.1352790788871263,0.6594430658206901,0.6594430658206901,6.520601826149369,72.5331757129288,67.15863405611933,64.62509136053187,61.14328323371571,92.07492172437443,87.26833407032512,85.70110810738849,90.82536062296698,190.14140512179404,123.33414407214576,closed,closed,other
1407,46.90305736636245,0.3502705904762306,0.1713233779605769,0.0949196002359347,0.1397895002950656,0.614279869394605,0.614279869394605,5.83691503111799,67.96052328830531,63.74174732818973,60.08410884680561,56.99569607523386,85.81148226977749,81.14345177466495,79.47919372197148,84.70976375734082,190.6452100988048,114.97837410299223,closed,closed,other
1408,46.93639287266406,0.4138762637851426,0.1348551398093,0.1048166908362675,0.1596802083704092,0.5939034415571048,0.5939034415571048,7.415364378503553,72.96588637627661,63.3703162929867,63.26472743308907,59.60724512629611,90.1343990096325,84.28932881946659,81.6618449669227,86.18152664977288,193.29669172489167,128.98735315838462,open,closed,other
1409,46.96972837896566,0.4028025432386,0.1117582748352826,0.1122728973950938,0.1554759901753395,0.593943308311763,0.593943308311763,8.947883290735044,70.74595935212713,63.61802502707612,62.16576767965309,59.64735935357575,87.9479668418964,82.39008338010794,80.66460654513943,84.91908661511502,193.7010788230075,125.19033314322276,open,closed,other
1410,47.003063885267274,0.2347062376431282,0.0710690168622261,0.0547793070062314,0.1005067675110824,0.840152748346389,0.840152748346389,14.070829232640044,68.0903746623749,69.50808668758975,65.34124662275354,65.6359316144063,92.64057401036766,91.77604352438414,92.29274750603142,96.0271484235034,194.6231038579337,102.33135071473728,open,closed,other
1411,47.03639939156888,0.3674188956891202,0.1615820359402738,0.0933583056596166,0.1491717718225442,0.6705278260945838,0.6705278260945838,6.188806782764106,69.56055115466245,67.26780672572141,61.62165757304052,59.843751790350126,86.09944180525255,81.97867429780962,81.2235245523869,87.68907208949568,181.4072029856701,111.79570060639485,open,closed,other
1412,47.06973489787049,0.3926516953866966,0.1552946364702404,0.0902756232306825,0.1420081693647241,0.6250250817849616,0.6250250817849616,6.439372426050485,66.89120611460945,62.41009931019566,58.8688385288564,57.00366318759271,82.95276209436668,79.06983820308828,78.01352955675762,83.33528430855525,182.77732689190185,113.19400461804952,open,closed,other
1413,47.103070404172094,0.4231842373366381,0.1047303314777963,0.0996005197882802,0.1844678175108765,0.6285778899536385,0.6285778899536385,9.548332234697524,72.50698650638051,64.69324420660257,63.73554483947846,60.2450548589851,88.87310501724586,83.82023675814092,81.73394466937359,86.62211785494954,185.5159945032171,124.19855779501653,open,closed,other
1414,47.136405910473705,0.4616030456986513,0.078992757426736,0.096839133897007,0.1691222766357628,0.6450153217612221,0.6450153217612221,12.659388437319414,71.31043674065006,65.73145107542129,63.95510907905903,62.14445774422447,88.56179591748507,84.42967129311702,83.25889047218101,87.61287790358735,184.25234769740683,125.33906030632345,open,open,other
1415,47.16974141677532,0.5292579739705395,0.0602957566742498,0.0967414821363284,0.1564517837845407,0.6391165754655989,0.6391165754655989,16.584915011557765,66.96653847759468,66.95799768558696,62.146935890075135,61.8889305611237,85.99005589637646,83.4900013610244,83.4903408192745,88.9761601137493,187.18302924217,125.1440095439898,open,open,other
1416,47.20307692307692,0.502202624783091,0.1082167624964444,0.0848922128718779,0.1571079429453631,0.6287999782103111,0.6287999782103111,9.240712593234855,69.2881998104502,67.13304184988189,63.434695849936915,61.543865175476725,86.92525831699066,83.97598641982091,83.62400830855637,89.83172308366196,190.35535152036795,125.4765520215406,open,open,other
1417,47.23641242937853,0.5026102348736056,0.1311912536271083,0.0693262653291887,0.1265290965040412,0.6867676733720933,0.6867676733720933,7.622459366402214,71.29395273655953,71.13548445410653,65.77125896404502,64.90211181384664,90.7636583756605,88.43524007925393,88.5614544170966,94.17679682047395,187.67222186107307,125.42818092406536,open,open,other
1418,47.26974793568014,0.5030037444919421,0.1553099796337783,0.0674365574610875,0.116935005352943,0.7050451671460729,0.7050451671460729,6.43873627669004,75.43612205858378,75.1538588994155,70.75052146722055,69.33586474549512,93.7681051171042,91.19959058047284,91.37540158346376,97.0193408518778,188.165723867472,127.9873836372816,open,open,other
1419,47.30308344198175,0.48960072027167,0.1942556813455506,0.0619516381165162,0.1109609009189537,0.6964728550504208,0.6964728550504208,5.147854585633228,74.14010527211042,75.32803501715509,69.2141239401968,68.97712722041916,94.23213921133976,91.64140298524634,92.24101296238626,98.38293167296192,191.252665953376,127.91984038718834,open,open,other
1420,47.33641894828335,0.5133862241088817,0.1649098087973201,0.0637594588127139,0.132796290504608,0.7227077520395798,0.7227077520395798,6.063920680600839,79.42701296620116,79.12715673603921,73.99121308450702,72.06214531637809,98.72079863041182,95.89997482910292,95.5347894962463,102.40457259380688,192.0294101377393,133.50095953699994,open,open,other
1421,47.36975445458496,0.4440777745769914,0.1900144117519194,0.0728357040729229,0.1062855311713251,0.7300694792555726,0.7300694792555726,5.262758707511028,74.78448915990523,78.91919403131985,70.07008525891969,71.65508150848822,92.44440474956622,90.07557309557632,92.66481325003608,99.32162623294452,189.67459728032688,118.92574927690396,open,open,other
1422,47.40308996088657,0.5023603593033282,0.23783473842891,0.0488340127048668,0.1083942308974161,0.6967317108011034,0.6967317108011034,4.2046002472380835,76.68943055931064,78.15291026058873,71.42821419180848,70.93206782535779,97.4563203861302,95.05753341245936,95.55050599538752,102.29655910396784,195.13949661669375,132.40815034077875,open,open,other
1423,47.43642546718818,0.5049042365323897,0.1622711935730172,0.071105318595199,0.1522353916165627,0.7007725981532236,0.7007725981532236,6.162523230286276,76.31236599181022,76.60856027693669,69.83630940518894,67.71023812675766,97.29624225722723,94.0469958570961,93.39071174193242,101.23177101132708,192.71706300375735,132.51224398661856,open,open,other
1424,47.469760973489784,0.5064537213290756,0.2267548662679182,0.0816080925028894,0.1465020381146005,0.6795014510948959,0.6795014510948959,4.41004868587238,78.68178043832711,79.03876533047881,70.7061915307931,68.69826322283075,99.54727553206232,95.08647778431094,95.03995259803494,104.4548069980614,196.4731931758374,136.0889383498523,open,open,other
1425,47.503096479791395,0.5864107357649655,0.3630252216838365,0.0928092117000192,0.1500924567358107,0.6110371896187375,0.6110371896187375,2.7546295416105093,78.93098095815307,83.83066532632225,68.50438770368787,69.43394469830906,97.26960534618117,91.15350445950985,93.86394648798944,106.54487829147334,194.80847449585588,140.10730375097316,open,open,other
1426,47.536431986093,0.5742063703753852,0.4118645410401728,0.0808452083454443,0.178673270721959,0.5649935122030822,0.5649935122030822,2.427982747615219,75.11196907288137,86.55914246041209,66.0314812194967,68.10659245986434,91.36742978856128,86.16497693989572,90.16205410057768,106.08826272004848,198.8675328008204,134.22912197918404,open,open,other
1427,47.56976749239461,0.4646488418600445,0.3240367572064588,0.1021703924846349,0.1739899088779191,0.5822621368199309,0.5822621368199309,3.086069644138716,75.86661032442682,79.11222918514673,65.36752589496686,64.52882564712215,93.85592383633823,87.33020036221728,87.80810310072069,100.71489185854128,201.3985551394015,131.97564203794292,open,open,other
1428,47.603102998696215,0.4711726216620874,0.1929041312989871,0.0941667487656237,0.1619101850868251,0.5700010147644203,0.5700010147644203,5.183922154834902,72.87635733231235,66.38774641604307,63.99655668524761,59.07650240455165,88.89131809957058,83.54542730758895,80.74972031753578,87.28421763035401,194.11292078386612,132.35832730966615,open,open,other
1429,47.63643850499783,0.4269783007531875,0.0705281236010357,0.1082968045392313,0.196951160198388,0.5695042741380977,0.5695042741380977,14.178741031830238,62.92297046971335,59.71829988791369,55.44625416176709,54.6253190043694,78.50458530315748,74.67545535498886,74.01580908681052,79.67244489335722,187.7034888510912,114.78148843737142,open,open,other
1430,47.66977401129943,0.3953112940921439,0.1502789753112724,0.0868918605881747,0.146336913888071,0.6297733546368907,0.6297733546368907,6.654290781053723,74.21510196423242,69.54315542396103,66.46919085210388,61.72248937181848,93.00127560162804,88.58847034826417,86.78454463450343,92.23027874431652,200.77071256146897,127.07110098227912,open,open,other
1431,47.70310951760104,0.4854572996762096,0.1171004925642064,0.079916554271033,0.1716209576345687,0.6082248916561297,0.6082248916561297,8.539673728969994,68.09651121503026,68.72241626236014,62.45986029878998,61.205456720560704,85.21454698989638,82.39576720540722,81.90223023693989,88.90725951097303,193.6325893792672,123.35336894911252,open,closed,other
1432,47.73644502390265,0.4564249110444842,0.0827475774391758,0.0886581186848312,0.1595846136326962,0.6262239361142743,0.6262239361142743,12.084945939777594,67.68352047577838,69.18873950022416,62.93112114559928,62.196954979613,87.93251023378977,85.07346591481601,84.74054737775094,90.4265186459337,198.0025131540072,124.3281260087594,open,closed,other
1433,47.76978053020426,0.4284230946046062,0.0822741002467057,0.092119754663555,0.1454839974985196,0.6543409594394336,0.6543409594394336,12.15449329742187,70.10107617507418,66.96964254035144,63.286747992050195,62.05259518088089,90.9236121244548,87.58781558862786,87.11939554617214,91.89000638376412,196.78760687955025,125.24063668284307,open,closed,other
1434,47.80311603650586,0.4049949360444421,0.1306937414060142,0.0887434153596112,0.1539356515211485,0.6467721525212563,0.6467721525212563,7.651475803216862,69.61779838693953,69.27631794425614,63.91236464421945,61.90298854892337,89.19157630093531,85.57160925916554,84.9562777533657,91.35284335114928,194.79350338389463,120.24424741688752,open,closed,other
1435,47.836451542807474,0.4243901662215481,0.1563831873900312,0.0870724001714432,0.1400890626932114,0.6340552434914153,0.6340552434914153,6.394549290685104,72.73863014926327,72.08829400489387,66.3919457532419,65.20717395369468,91.52187163108478,87.68226437844956,87.09477591543936,93.42273480807556,199.98870545232572,125.9883043107711,open,closed,other
1436,47.86978704910908,0.4242615582959338,0.1511004125840534,0.0734068713320511,0.1511004125840534,0.6826595661787864,0.6826595661787864,6.618115615294728,74.48825410761083,77.20230539892127,68.68644772965865,68.08817080763359,93.49416179117271,90.61874128675906,90.58856218961024,98.3547039968589,198.8244691952009,123.4313148784666,open,closed,other
1437,47.90312255541069,0.4028179327989763,0.1358498755216407,0.0816255832999471,0.1358498755216407,0.6958539167998935,0.6958539167998935,7.361066737530437,73.63500288386211,73.89723769828242,67.99773148553811,66.77768695603737,96.5160013436017,93.12513137206604,92.75085795432858,98.91015615754324,200.7590281747488,126.06333231858476,closed,closed,other
1438,47.936458061712294,0.3963620855778152,0.1411568048204032,0.0874770560528201,0.1427120130284228,0.6838747854413395,0.6838747854413395,7.084320173386762,77.18068696824281,73.6559307947459,70.03833500091818,66.9597989990491,98.20174025335106,93.86416888072024,92.53329209989964,98.39095877536457,200.7010811597392,129.51397865355307,closed,closed,other
1439,47.969793568013905,0.4426578203826811,0.1429687466635424,0.0878927828487796,0.1489411951746571,0.6770853598017457,0.6770853598017457,6.994535682356957,77.93587213208863,76.60797419875612,70.82771210774062,69.2176331210791,96.73990413079808,92.63168744320166,91.7280749204391,98.41355661900856,197.90014263112857,130.74141536423147,closed,closed,other
1440,48.00312907431551,0.3932532108913062,0.1128059381284868,0.0725126304725372,0.1618550869265348,0.6959197551737257,0.6959197551737257,8.864781558405125,72.25391164002815,73.25908520542151,67.12035316211515,65.87787009687403,93.21914789636251,90.5055582457328,89.947006893102,96.78582361669496,198.17778070131345,120.71321502770962,closed,closed,other
1441,48.03646458061712,0.4604888706581299,0.0623428423543928,0.1099020024000813,0.1480358528491426,0.6898313412267675,0.6898313412267675,16.040333777459484,75.57059524887781,71.13314601679484,67.6048095625511,66.38209378304151,95.94822448579944,91.87432817559178,91.47547556479904,96.09616136028988,193.69526076500856,131.22427471541823,closed,closed,other
1442,48.06980008691873,0.4480946683485275,0.0814141701358124,0.0814141701358124,0.135464933516698,0.7247694297982593,0.7247694297982593,12.282874078699487,75.41596222190392,72.83868498364552,69.02153341636992,67.90899189494576,96.71035051627746,93.65758008898932,93.00459401747798,97.28110950811542,191.5900282687548,128.65028258715233,closed,closed,other
1443,48.10313559322034,0.4215931507745634,0.046488385563522,0.1093638314463882,0.1473109470751917,0.7018858484994844,0.7018858484994844,21.51074914472119,75.05182866510611,70.6779179136231,67.91202204596678,66.77087080509408,96.0980115381946,92.24043270836918,91.89434768213732,95.87753512768228,195.0745672162255,128.0762014213495,closed,closed,other
1444,48.13647109952195,0.4153952922869235,0.1543970374934694,0.1103510121621503,0.1543970374934694,0.6750744072566074,0.6750744072566074,6.476808209757893,78.93046846292606,78.24063378851778,70.5537190352177,69.1534399784658,97.51781462337766,92.08418858495176,91.56266404273704,99.29175179136202,198.50514932289283,129.3978733672154,closed,closed,other
1445,48.16980660582355,0.4302358232888827,0.0921615678697558,0.0977333113475173,0.1413693917467669,0.7093584067401211,0.7093584067401211,10.850509850409834,77.34098153286214,74.4000055472869,70.23108864882778,68.84478005118781,96.97293519266404,92.99549933389063,92.368887067279,97.36475735321886,193.77821418799888,128.7186654982946,closed,closed,other
1446,48.20314211212517,0.4112780769424428,0.0782441323275503,0.0935424323541949,0.1430276931555816,0.7023789174976065,0.7023789174976065,12.780511077990354,75.74255490964164,70.84470811725,68.2589642462882,66.37182719723641,96.12112849458084,92.3178095657091,91.51575320201223,95.7347091064135,194.80054469612065,127.32402777299184,closed,closed,other
1447,48.23647761842677,0.3851236102801219,0.0453355497921712,0.1100922168308923,0.1433635963192344,0.708976059383778,0.708976059383778,22.05774507167627,74.57147232421691,69.48423169613001,67.11485119503675,66.92113888408846,95.72552792780502,91.47618372363073,90.96124087388108,94.1883262181935,192.901278678422,125.24938869229804,closed,closed,other
1448,48.26981312472838,0.4194403446499169,0.0441279255875084,0.1154614053674162,0.1650208331528953,0.7096744784899169,0.7096744784899169,22.66138701709279,74.88831266346563,73.01379826035168,68.19609095634166,67.26971173079693,95.47308102176196,91.58954073145892,91.36280155771576,96.68538816045404,193.82193571880683,125.7436249939282,closed,closed,other
1449,48.303148631029984,0.4279555521635217,0.096064778951064,0.0881821797360184,0.1324732725019758,0.7015435091613936,0.7015435091613936,10.409642440434972,75.16816884622173,72.4744443951813,69.0740824832827,66.93965473191376,95.21435882847464,91.72461774967591,91.03917390408051,95.46745684933389,192.95844427533976,127.10715997068996,closed,closed,other
1450,48.336484137331595,0.438040078902119,0.0565001616606709,0.1191810783972967,0.162712402159059,0.7173864589454937,0.7173864589454937,17.69906440278539,77.65353230094539,72.03327001145144,68.69267332054618,67.3659659469549,97.82427119779342,92.94501590860702,92.39192010871363,97.20961281509936,189.6156579597448,130.11328329727291,closed,closed,other
1451,48.3698196436332,0.4426117626247556,0.0350295205381286,0.1204794937443429,0.1594967094057306,0.7193289342566193,0.7193289342566193,28.547350481475423,75.14104972364507,68.41521927731944,66.33302208232928,65.33961291874407,96.21009600793168,91.74896438344852,91.43527314391793,95.15518637060178,186.6317875976985,128.53679798678309,closed,closed,other
1452,48.40315514993481,0.4557810764882782,0.0926098427330845,0.0984906649611735,0.1477359974417602,0.7222070664705247,0.7222070664705247,10.79798831839236,76.53153961613883,72.44480121757502,68.7071398832611,66.9597989990491,96.9074305015984,92.78660637735403,92.05368408214562,97.2645092315132,187.78294012917632,129.23943332753322,closed,closed,other
1453,48.436490656236415,0.4678861553756394,0.0658983731295058,0.1142677933863313,0.1736762337556078,0.7253899502379274,0.7253899502379274,15.174881450180324,78.62095672950946,72.80386835239564,69.63160347055015,67.78671756701019,98.50817101191647,93.2496635978114,92.31140338018102,97.39814702421448,184.5487992596964,132.32153362042254,closed,closed,other
1454,48.46982616253803,0.4483706830626326,0.0398272389274501,0.1154043741576393,0.1644850684493723,0.7039789736032902,0.7039789736032902,25.108444043073455,75.69100226971648,69.44051239108376,66.29529816879459,65.39271891015123,96.59669412328836,91.95601414383552,91.44397581018164,95.3428048748496,189.50225826925117,130.8240393646614,closed,closed,other
1455,48.50316166883963,0.4581282722794215,0.0595702613704564,0.1230093443339592,0.1708327202583239,0.725787633822924,0.725787633822924,16.786899654194638,80.03881441150179,76.17456057603164,71.05191305240247,70.22445948086283,99.69532589545898,94.43127768508248,93.8436270378244,99.38015130267058,189.36189618274,132.9185752188706,closed,closed,other
1456,48.53649717514124,0.4409675586264118,0.0613725302700694,0.1239196811843435,0.172583356024306,0.7228032275645635,0.7228032275645635,16.293934690316757,78.79353835104423,74.20688187957626,69.35345269356648,68.26510109635328,98.98146043537383,93.55882217603327,92.88975958057928,98.3074252677714,188.68212851094825,131.12029134470544,closed,closed,other
1457,48.56983268144285,0.4705697707490271,0.0912403150036605,0.108105187467471,0.1644858170675923,0.6824477009067246,0.6824477009067246,10.960067377670493,76.50117686012273,69.77603106498647,66.82930060812373,64.78048614686607,94.94738313838263,89.7298416864812,88.3645633531099,93.20816288679174,184.349060964171,131.26811055130094,closed,closed,other
1458,48.60316818774446,0.4724213636484165,0.0627509906261038,0.123772427076065,0.1611923837970007,0.7116544848360885,0.7116544848360885,15.936003400462804,79.98740833953238,73.57803676459943,69.76401493284422,68.72400235011028,99.42708869165028,93.95182248672816,93.2630989948493,97.96720727885604,188.54854609353723,135.13185105050167,closed,closed,other
1459,48.63650369404606,0.3935677602495664,0.1192336442778604,0.1237836915750211,0.1750565754260032,0.6669305253972687,0.6669305253972687,8.386894538504702,79.23875082074431,71.08879647304668,67.73027334372293,64.92702878385253,97.77447926115222,90.8780613985325,88.99540480451816,95.16277452926391,193.45886978759808,130.0934798557308,closed,closed,other
1460,48.669839200347674,0.3833944754655709,0.1590700879935657,0.124891634136544,0.1833635288404944,0.6426978650408887,0.6426978650408887,6.28653703919777,78.04501105269676,68.4274275538364,66.25340860850012,61.41678832217718,95.72745918204402,87.97348916549706,85.0221824325393,91.94171615099188,188.80570024104864,127.7420040680105,closed,closed,other
